config.branches,config.chunk_size,config.compressor,config.compressor_config.mode,config.compressor_config.smoothness,config.compressor_config.tolerance,config.decomp_file,config.input_file,config.iterations,config.normalize,config.results_file,config.tree,results.abs_error_avg,results.abs_error_max,results.compressed_size_bytes,results.compression_ratio,results.compression_throughput_mbps,results.decompression_throughput_mbps,results.ks_p_value,results.ks_statistic,results.mse,results.original_size_bytes,results.psnr,results.q50_shift,results.q5_shift,results.q95_shift,results.q99_shift,results.rel_error_avg,results.rel_error_max,results.wasserstein_distance,system.host,system.timestamp,config.compressor_config.nthreads,config.compressor_config.quality,config.compressor_config.absErrorBound,config.compressor_config.blockSize,config.compressor_config.cmprAlgo,config.compressor_config.errorBoundMode,config.compressor_config.interpAlgo,config.compressor_config.interpAlpha,config.compressor_config.interpAnchorStride,config.compressor_config.interpBeta,config.compressor_config.interpDirection,config.compressor_config.l2normErrorBound,config.compressor_config.lorenzo,config.compressor_config.lorenzo2,config.compressor_config.openmp,config.compressor_config.psnrErrorBound,config.compressor_config.quantbinCnt,config.compressor_config.regression,config.compressor_config.regression2,config.compressor_config.relErrorBound,config.compressor_config.precision,config.compressor_config.rate,config.compressor_config.compressionLevel,config.compressor_config.truncBits
AnalysisJetsAuxDyn.pt,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,4.9997124671936035,10.0,3756355,2.831332921981811,104.65226745605469,99.12383270263672,1.0,4.850327968597413e-05,33.32374572753906,10635492,105.78766632080078,0.12890625,0.017578125,0.6953125,0.1953125,0.00026129500474700003,0.001245729043148,0.26162472367286604,x1000c0s1b0n0,2026-04-09 13:20:30,,,10.000000,128,0,0,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000000,,,,
AnalysisJetsAuxDyn.pt,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,4.99774694442749,10.0,3777672,2.815356016159057,97.33116149902344,99.454345703125,1.0,4.1365623474121094e-05,33.31037139892578,10635492,105.78941345214844,0.2421875,0.09765625,1.1796875,2.9375,0.000261189532466,0.0011577793629840001,0.25358310341835,x1000c0s1b0n0,2026-04-09 13:24:29,,,10.000000,128,1,0,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000000,,,,
AnalysisJetsAuxDyn.pt,8388608,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,4.997707366943359,10.0,3844649,2.766310214996338,90.54985046386719,95.8154525756836,1.0,4.1365623474121094e-05,33.30961990356445,10635492,105.78950500488281,0.2421875,0.09765625,1.1796875,2.9375,0.000261187873547,0.0011577793629840001,0.25350424647331204,x1000c0s1b0n0,2026-04-09 13:24:27,,,10.000000,128,1,0,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000000,,,,
AnalysisJetsAuxDyn.pt,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,4.738178253173828,11.2392578125,3914110,2.717218399047851,92.98870849609375,83.80284881591797,1.0,4.249811172485351e-05,31.29347801208496,10635492,106.0606689453125,0.05859375,0.283203125,0.36328125,2.1953125,0.000247590127401,0.001248740707524,0.24672913551330503,x1000c0s1b0n0,2026-04-09 13:44:02,,,0.001000,128,2,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000010,,,,
AnalysisJetsAuxDyn.pt,4194304,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,3.8380062580108643,11.2373046875,3946799,2.694713354110717,124.29869842529297,118.6004409790039,0.939657092094421,0.00046147406101200005,22.440404891967773,10635492,107.50489044189453,2.111328125,3.98828125,1.9375,1.8671875,0.000198049514438,0.0012236421462140002,2.464174747467041,x1000c0s1b0n0,2026-04-09 13:46:23,,,0.001000,128,3,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000010,,,,
AnalysisJetsAuxDyn.pt,2097152,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,3.150216579437256,11.2255859375,4251886,2.5013587474823,106.41639709472656,110.30146026611328,0.996939063072204,0.000349014997482,15.402009963989258,10635492,109.13943481445312,1.072265625,1.3544921875,1.9375,2.90625,0.00016140403749800001,0.0011115971719840002,1.509438753128051,x1000c0s1b0n0,2026-04-09 13:46:21,,,0.001000,128,3,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000010,,,,
AnalysisJetsAuxDyn.pt,1048576,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,2.730567693710327,11.2255859375,4625879,2.299128770828247,84.06693267822266,102.92503356933594,0.9999955892562861,0.000253111124038,11.323088645935059,10635492,110.47555541992188,0.205078125,0.3837890625,1.078125,2.0625,0.00014111172640600002,0.001109744072891,0.9282761216163631,x1000c0s1b0n0,2026-04-09 13:46:19,,,0.001000,128,3,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000010,,,,
AnalysisJetsAuxDyn.pt,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.552004873752594,1.123046875,4898119,2.171342134475708,98.41757202148438,78.02659606933594,1.0,9.214878082275392e-05,0.413479447364807,10635492,124.85066223144531,0.216796875,0.7412109375,0.03125,0.0,2.9245868063298982e-05,0.00013892127026300002,0.552004873752594,x1000c0s1b0n0,2026-04-09 13:46:57,,,0.001000,128,3,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000001,,,,
AnalysisJetsAuxDyn.pt,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.487886756658554,1.0,4978841,2.136138200759887,108.7188949584961,74.76730346679688,1.0,8.763372898101808e-05,0.325212895870208,10635492,125.89352416992188,0.36328125,0.013671875,0.3046875,0.0,2.5989453206420873e-05,0.00011559640552100001,0.487886756658554,x1000c0s1b0n0,2026-04-09 13:32:50,,,1.000000,128,3,0,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000000,,,,
AnalysisJetsAuxDyn.pt,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.46672648191452004,1.123046875,5532174,1.9224796295166011,65.91193389892578,53.3869743347168,0.9983211755752561,1.542270183563232e-05,0.308982133865356,10635492,126.1158676147461,0.017578125,0.0634765625,0.29296875,0.359375,2.4543705876567404e-05,0.000130404136143,0.06941268593072801,x1000c0s1b0n0,2026-04-09 13:44:45,,,0.001000,128,2,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000001,,,,
AnalysisJetsAuxDyn.pt,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.41362622380256603,1.0,5614041,1.8944450616836541,73.91197204589844,58.85875701904297,0.992760837078094,1.3545155525207521e-05,0.244059294462203,10635492,127.1402587890625,0.013671875,0.025390625,0.1953125,0.1796875,2.178465365432202e-05,0.00011536600504700002,0.064472898840904,x1000c0s1b0n0,2026-04-09 13:29:33,,,1.000000,128,2,0,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000000,,,,
AnalysisJetsAuxDyn.pt,4194304,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.36267656087875305,1.123046875,5675995,1.873767018318176,82.28665924072266,80.49417114257812,1.0,5.866587162017823e-05,0.21554155647754603,10635492,127.67989349365234,0.28125,0.037109375,0.0,0.0,1.9426775907049883e-05,0.000125800914247,0.242088839411735,x1000c0s1b0n0,2026-04-09 13:46:53,,,0.001000,128,3,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000001,,,,
AnalysisJetsAuxDyn.pt,2097152,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.28914198279380804,1.1220703125,6234990,1.705775260925293,62.20424270629883,75.38815307617188,1.0,4.1365623474121094e-05,0.144511118531227,10635492,129.4161834716797,0.06640625,0.0107421875,0.14453125,0.0,1.561507269798312e-05,0.00011391334555800001,0.147899821400642,x1000c0s1b0n0,2026-04-09 13:46:50,,,0.001000,128,3,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000001,,,,
AnalysisJetsAuxDyn.pt,1048576,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.24199701845645902,1.1220703125,7209576,1.475189685821533,48.2948112487793,74.52528381347656,1.0,3.196299076080322e-05,0.10289363563060701,10635492,130.89132690429688,0.205078125,0.13671875,0.14453125,0.0,1.3413938177109232e-05,0.000110507564386,0.091520011425018,x1000c0s1b0n0,2026-04-09 13:46:48,,,0.001000,128,3,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000001,,,,
AnalysisJetsAuxDyn.pt,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.032417688518762006,0.099609375,7675222,1.38569176197052,64.59963989257812,69.28810119628906,0.522340416908264,5.245208740234375e-06,0.0021605954971160002,10635492,147.66946411132812,0.009765625,0.0126953125,0.0,0.0,1.785008976185054e-06,1.1801156688306941e-05,0.0124764572829,x1000c0s1b0n0,2026-04-09 13:21:57,,,0.100000,128,0,0,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000000,,,,
AnalysisJetsAuxDyn.pt,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.024624230340123003,0.099609375,8003679,1.32882535457611,66.08723449707031,75.96697998046875,0.47351658344268804,4.887580871582031e-06,0.0015152577543630001,10635492,149.21034240722656,0.001953125,0.0029296875,0.02734375,0.0,1.3522790140996221e-06,1.164262539532501e-05,0.010762488469481002,x1000c0s1b0n0,2026-04-09 13:30:08,,,0.100000,128,2,0,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000000,,,,
AnalysisJetsAuxDyn.pt,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.020763101056218,0.099609375,8207887,1.2957649230957031,56.906654357910156,83.36151885986328,0.47351658344268804,4.887580871582031e-06,0.001270860899239,10635492,149.97422790527344,0.01171875,0.0029296875,0.02734375,0.0,1.136386231337383e-06,1.142250221164431e-05,0.009788640774786,x1000c0s1b0n0,2026-04-09 13:26:10,,,0.100000,128,1,0,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000000,,,,
AnalysisJetsAuxDyn.pt,8388608,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.019221419468522002,0.099609375,8397740,1.266470789909362,59.3095703125,96.77133178710938,0.415312230587005,4.470348358154297e-06,0.001183014828711,10635492,150.28530883789062,0.009765625,0.0029296875,0.02734375,0.0,1.073269231710583e-06,1.164262539532501e-05,0.009234120137989,x1000c0s1b0n0,2026-04-09 13:30:06,,,0.100000,128,2,0,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000000,,,,
AnalysisJetsAuxDyn.pt,8388608,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.016212107613682,0.099609375,8558698,1.242653012275695,50.428253173828125,102.43748474121094,0.42367556691169705,4.5299530029296875e-06,0.000993307330645,10635492,151.04437255859375,0.01171875,0.0029296875,0.02734375,0.0,9.019292406264867e-07,1.142250221164431e-05,0.008362103253602001,x1000c0s1b0n0,2026-04-09 13:26:07,,,0.100000,128,1,0,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000000,,,,
AnalysisJetsAuxDyn.pt,16777216,zfpx,precision,,0.000001,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,21560.05859375,1538165.75,539848,19.70090103149414,285.2911071777344,487.0340881347656,0.0,0.7322373390197751,917707840.0,10635492,31.388158798217773,13217.63671875,11917.986328125,15563.6953125,44269.9765625,1.0800541639328,49.74629211425781,18425.578125,x1000c0s2b1n0,2026-04-09 13:25:23,,,,,,,,,,,,,,,,,,,,,2,8.000000,,
AnalysisJetsAuxDyn.pt,16777216,zfpx,precision,,0.000001,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,6217.169921875,245371.8125,996848,10.669120788574219,238.14828491210938,351.1516418457031,0.0,0.23033967614173803,100106216.0,10635492,41.01059341430664,5025.63671875,3725.986328125,7371.6953125,19693.9765625,0.289493292570114,19.266584396362305,3162.9296875,x1000c0s2b1n0,2026-04-09 13:25:35,,,,,,,,,,,,,,,,,,,,,4,8.000000,,
AnalysisJetsAuxDyn.pt,16777216,zfpx,precision,,0.000001,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,415.506103515625,40180.0,2284912,4.654661655426025,173.63365173339844,242.070556640625,0.0,0.014768667519092001,389199.875,10635492,65.11347961425781,161.63671875,114.013671875,203.6953125,237.9765625,0.020003592595458003,1.481135487556457,129.5885467529297,x1000c0s2b1n0,2026-04-09 13:25:48,,,,,,,,,,,,,,,,,,,,,8,8.000000,,
AnalysisJetsAuxDyn.pt,8388608,zfpx,precision,,0.000001,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,415.506103515625,40180.0,2284912,4.654661655426025,173.52001953125,243.18199157714844,0.0,0.014768667519092001,389199.875,10635492,65.11347961425781,161.63671875,114.013671875,203.6953125,237.9765625,0.020003592595458003,1.481135487556457,129.5885467529297,x1000c0s2b1n0,2026-04-09 13:25:47,,,,,,,,,,,,,,,,,,,,,8,8.000000,,
AnalysisJetsAuxDyn.pt,16777216,zfpx,precision,,0.000001,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,103.93646240234375,7412.0,2950456,3.604694366455078,168.97003173828125,235.68528747558594,3.655639517575013e-18,0.0039193332195280005,24326.46484375,10635492,77.15441131591797,33.63671875,50.013671875,75.6953125,109.9765625,0.005000228527933,0.29339668154716403,31.718904495239258,x1000c0s2b1n0,2026-04-09 13:26:03,,,,,,,,,,,,,,,,,,,,,10,8.000000,,
AnalysisJetsAuxDyn.pt,16777216,zfpx,precision,,0.000001,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,26.010793685913086,1780.0,3615240,2.94184947013855,165.208251953125,232.6794891357422,0.13258317112922602,0.001010201871395,1525.083984375,10635492,89.18226623535156,1.63671875,10.013671875,11.6953125,13.9765625,0.0012519821757450002,0.09542995691299401,7.936181545257568,x1000c0s2b1n0,2026-04-09 13:26:18,,,,,,,,,,,,,,,,,,,,,12,8.000000,,
AnalysisJetsAuxDyn.pt,16777216,zfpx,accuracy,,100.000000,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,8.758995056152344,39.451171875,4065064,2.616316080093384,155.1201171875,230.4120330810547,0.999971687793731,0.000271916389465,117.33576965332031,10635492,100.3208999633789,2.36328125,1.986328125,3.6953125,0.9062500000000001,0.000457686430308,0.0037031664978710004,1.7780214548110962,x1000c0s2b1n0,2026-04-09 13:20:00,,,,,,,,,,,,,,,,,,,,,16,8.000000,,
AnalysisJetsAuxDyn.pt,8388608,zfpx,accuracy,,100.000000,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,8.758995056152344,39.451171875,4065064,2.616316080093384,155.7337188720703,227.80360412597656,0.999971687793731,0.000271916389465,117.33576965332031,10635492,100.3208999633789,2.36328125,1.986328125,3.6953125,0.9062500000000001,0.000457686430308,0.0037031664978710004,1.7780214548110962,x1000c0s2b1n0,2026-04-09 13:19:58,,,,,,,,,,,,,,,,,,,,,16,8.000000,,
AnalysisJetsAuxDyn.pt,16777216,zfpx,precision,,0.000001,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,6.499739646911621,473.5,4279960,2.484951257705688,161.43328857421875,228.97813415527344,0.9999643564224241,0.000274546444416,95.2045669555664,10635492,101.22863006591797,1.63671875,2.013671875,3.6953125,5.9765625,0.00031283378484600003,0.027693923562765003,2.013954401016235,x1000c0s2b1n0,2026-04-09 13:26:34,,,,,,,,,,,,,,,,,,,,,14,8.000000,,
AnalysisJetsAuxDyn.pt,16777216,zfpx,precision,,0.000001,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,1.622841596603393,157.0,4944680,2.150895833969116,158.08428955078125,227.1947021484375,1.0,7.935613393783571e-05,5.943851470947266,10635492,113.27452850341797,0.13671875,0.763671875,1.6953125,0.0234375,7.815851859049872e-05,0.008078861050307001,0.5276086926460261,x1000c0s2b1n0,2026-04-09 13:26:51,,,,,,,,,,,,,,,,,,,,,16,8.000000,,
AnalysisJetsAuxDyn.pt,16777216,zfpx,accuracy,,10.000000,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,1.095149636268615,4.943359375,5062136,2.10098910331726,151.2783203125,225.26007080078125,1.0,5.072355270385743e-05,1.8340433835983272,10635492,118.38111114501953,0.13671875,0.013671875,0.1953125,0.6171875,5.722062996937894e-05,0.0004895586753260001,0.24996337294578502,x1000c0s2b1n0,2026-04-09 13:20:16,,,,,,,,,,,,,,,,,,,,,16,8.000000,,
AnalysisJetsAuxDyn.pt,16777216,zfpx,precision,,0.000001,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,0.406260967254638,41.5,5609400,1.896012425422668,157.1576385498047,227.0854034423828,0.9999999403953551,2.519786357879638e-05,0.37243804335594105,10635492,125.30465698242188,0.01171875,0.201171875,0.1953125,0.6171875,1.9560657165129672e-05,0.0014345657546070002,0.147657722234725,x1000c0s2b1n0,2026-04-09 13:27:08,,,,,,,,,,,,,,,,,,,,,18,8.000000,,
AnalysisJetsAuxDyn.pt,16777216,zfpx,accuracy,,1.000000,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,0.136810004711151,0.615234375,6059216,1.7552587985992432,148.6056671142578,225.89971923828125,0.9734438657760621,1.162290573120117e-05,0.028626179322600004,10635492,136.44757080078125,0.05078125,0.013671875,0.03125,0.203125,7.149854809540557e-06,5.546313695958816e-05,0.044926334172487,x1000c0s2b1n0,2026-04-09 13:20:34,,,,,,,,,,,,,,,,,,,,,16,8.000000,,
AnalysisJetsAuxDyn.pt,16777216,zfpx,precision,,0.000001,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,0.10155426710844001,6.4951171875,6274120,1.695136904716491,152.59454345703125,225.49261474609375,0.9373262524604791,1.0155141353607173e-05,0.023225430399179,10635492,137.35556030273438,0.04296875,0.013671875,0.03125,0.2734375,4.888928287982708e-06,0.00047918548807500004,0.046099826693534005,x1000c0s2b1n0,2026-04-09 13:27:25,,,,,,,,,,,,,,,,,,,,,20,8.000000,,
AnalysisJetsAuxDyn.pt,16777216,zfpx,precision,,0.000001,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,0.025353565812110002,1.4951171875,6938840,1.5327478647232051,152.8791046142578,226.3369140625,0.47454616427421503,4.895031452178955e-06,0.001449332339689,10635492,149.4035186767578,0.00390625,0.0048828125,0.01171875,0.0078125,1.220444801219855e-06,0.000110304157715,0.015766117721796,x1000c0s2b1n0,2026-04-09 13:27:43,,,,,,,,,,,,,,,,,,,,,22,8.000000,,
AnalysisJetsAuxDyn.pt,8388608,zfpx,accuracy,,0.100000,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,0.008525594137609002,0.0390625,7388656,1.439435243606567,146.882568359375,225.8989715576172,0.219761818647384,3.039836883544922e-06,0.00011211699893400001,10635492,160.51849365234375,0.00390625,0.0,0.0078125,0.0,4.4589387471205555e-07,3.792097686527995e-06,0.006135827861726,x1000c0s2b1n0,2026-04-09 13:20:50,,,,,,,,,,,,,,,,,,,,,16,8.000000,,
AnalysisJetsAuxDyn.pt,16777216,zfpx,accuracy,,0.100000,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,0.008525594137609002,0.0390625,7388656,1.439435243606567,147.35643005371094,223.5821990966797,0.219761818647384,3.039836883544922e-06,0.00011211699893400001,10635492,160.51849365234375,0.00390625,0.0,0.0078125,0.0,4.4589387471205555e-07,3.792097686527995e-06,0.006135827861726,x1000c0s2b1n0,2026-04-09 13:20:52,,,,,,,,,,,,,,,,,,,,,16,8.000000,,
AnalysisJetsAuxDyn.pt,16777216,zfpx,accuracy,,0.010000,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,0.0009344030404460001,0.0078125,8385728,1.2682849168777461,144.07728576660156,223.7457275390625,0.091009497642517,1.884996891021728e-06,1.963600880117155e-06,10635492,178.08468627929688,0.001953125,0.0,0.0,0.0,5.175759909548105e-08,5.396262281465171e-07,0.0008855498163020001,x1000c0s2b1n0,2026-04-09 13:21:09,,,,,,,,,,,,,,,,,,,,,16,8.000000,,
AnalysisJetsAuxDyn.pt,16777216,zfpx,accuracy,,0.001000,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,4.223770222466783e-09,0.0029296875,9382720,1.133519053459167,142.8876953125,225.0129852294922,0.004664022009819,4.172325134277344e-07,7.621868414187105e-12,10635492,232.19459533691406,0.0,0.0,0.0,0.0,2.780709690286542e-13,2.1614140166548157e-07,4.223770222466783e-09,x1000c0s2b1n0,2026-04-09 13:21:27,,,,,,,,,,,,,,,,,,,,,16,8.000000,,
AnalysisJetsAuxDyn.pt,16777216,zfpx,accuracy,,0.000001,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,4.040128231963536e-09,0.0029296875,10262432,1.036352038383483,147.74530029296875,231.17579650878906,0.004664022009819,4.172325134277344e-07,7.532198822990388e-12,10635492,232.2459716796875,0.0,0.0,0.0,0.0,2.553255187571351e-13,2.1614140166548157e-07,4.040128231963536e-09,x1000c0s2b1n0,2026-04-09 13:22:18,,,,,,,,,,,,,,,,,,,,,16,8.000000,,
AnalysisJetsAuxDyn.pt,16777216,zfpx,accuracy,,0.000100,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,4.040128231963536e-09,0.0029296875,10262432,1.036352038383483,147.6503143310547,231.11672973632812,0.004664022009819,4.172325134277344e-07,7.532198822990388e-12,10635492,232.2459716796875,0.0,0.0,0.0,0.0,2.553255187571351e-13,2.1614140166548157e-07,4.040128231963536e-09,x1000c0s2b1n0,2026-04-09 13:21:44,,,,,,,,,,,,,,,,,,,,,16,8.000000,,
AnalysisJetsAuxDyn.pt,16777216,zfpx,accuracy,,0.000010,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,4.040128231963536e-09,0.0029296875,10262432,1.036352038383483,147.6404266357422,231.41217041015625,0.004664022009819,4.172325134277344e-07,7.532198822990388e-12,10635492,232.2459716796875,0.0,0.0,0.0,0.0,2.553255187571351e-13,2.1614140166548157e-07,4.040128231963536e-09,x1000c0s2b1n0,2026-04-09 13:22:01,,,,,,,,,,,,,,,,,,,,,16,8.000000,,
AnalysisJetsAuxDyn.pt,262144,zstd-trunc,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zstd-trunc-sweep.20260409_132023/results.jsonl,CollectionTree,3724.266357421875,129498.875,1163056,9.144436836242676,77.77178192138672,992.3521728515625,0.0,0.402469366788864,25968598.0,10635492,46.87071990966797,3166.36328125,3725.986328125,820.3046875,21266.0234375,0.158758610486984,0.333333283662796,3724.266357421875,x1000c0s2b1n1,2026-04-09 13:23:59,,,,,,,,,,,,,,,,,,,,,,,5,22
AnalysisJetsAuxDyn.pt,262144,zstd-trunc,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zstd-trunc-sweep.20260409_132023/results.jsonl,CollectionTree,1018.9183349609375,83325.0,1874211,5.674650192260742,70.15176391601562,1022.419677734375,0.0,0.11532330513000401,2017870.0,10635492,57.966270446777344,1118.36328125,653.986328125,820.3046875,4882.0234375,0.043462466448545005,0.111110925674438,1018.9183349609375,x1000c0s2b1n1,2026-04-09 13:23:46,,,,,,,,,,,,,,,,,,,,,,,5,20
